id	col1	col2	col3	random
1637	row1637_col1	row1637_col2	row1637_col3	4335
1638	row1638_col1	row1638_col2	row1638_col3	4132
1639	row1639_col1	row1639_col2	row1639_col3	746
1640	row1640_col1	row1640_col2	row1640_col3	1670
1641	row1641_col1	row1641_col2	row1641_col3	9564
1642	row1642_col1	row1642_col2	row1642_col3	7986
1643	row1643_col1	row1643_col2	row1643_col3	2264
1644	row1644_col1	row1644_col2	row1644_col3	393
1645	row1645_col1	row1645_col2	row1645_col3	5444
1646	row1646_col1	row1646_col2	row1646_col3	243
1647	row1647_col1	row1647_col2	row1647_col3	2540
1648	row1648_col1	row1648_col2	row1648_col3	8768
1649	row1649_col1	row1649_col2	row1649_col3	4182
1650	row1650_col1	row1650_col2	row1650_col3	9915
1651	row1651_col1	row1651_col2	row1651_col3	4418
1652	row1652_col1	row1652_col2	row1652_col3	1614
1653	row1653_col1	row1653_col2	row1653_col3	2278
1654	row1654_col1	row1654_col2	row1654_col3	9973
1655	row1655_col1	row1655_col2	row1655_col3	5043
1656	row1656_col1	row1656_col2	row1656_col3	4783
1657	row1657_col1	row1657_col2	row1657_col3	8691
1658	row1658_col1	row1658_col2	row1658_col3	5776
1659	row1659_col1	row1659_col2	row1659_col3	1477
1660	row1660_col1	row1660_col2	row1660_col3	7161
1661	row1661_col1	row1661_col2	row1661_col3	2283
1662	row1662_col1	row1662_col2	row1662_col3	2101
1663	row1663_col1	row1663_col2	row1663_col3	867
1664	row1664_col1	row1664_col2	row1664_col3	517
1665	row1665_col1	row1665_col2	row1665_col3	7560
1666	row1666_col1	row1666_col2	row1666_col3	2338
1667	row1667_col1	row1667_col2	row1667_col3	2312
1668	row1668_col1	row1668_col2	row1668_col3	1974
1669	row1669_col1	row1669_col2	row1669_col3	8472
1670	row1670_col1	row1670_col2	row1670_col3	165
1671	row1671_col1	row1671_col2	row1671_col3	321
1672	row1672_col1	row1672_col2	row1672_col3	8375
1673	row1673_col1	row1673_col2	row1673_col3	8815
1674	row1674_col1	row1674_col2	row1674_col3	9368
1675	row1675_col1	row1675_col2	row1675_col3	5185
1676	row1676_col1	row1676_col2	row1676_col3	6680
1677	row1677_col1	row1677_col2	row1677_col3	1635
1678	row1678_col1	row1678_col2	row1678_col3	1909
1679	row1679_col1	row1679_col2	row1679_col3	7027
1680	row1680_col1	row1680_col2	row1680_col3	9226
1681	row1681_col1	row1681_col2	row1681_col3	5259
1682	row1682_col1	row1682_col2	row1682_col3	7171
1683	row1683_col1	row1683_col2	row1683_col3	8742
1684	row1684_col1	row1684_col2	row1684_col3	4611
1685	row1685_col1	row1685_col2	row1685_col3	8464
1686	row1686_col1	row1686_col2	row1686_col3	106
1687	row1687_col1	row1687_col2	row1687_col3	2992
1688	row1688_col1	row1688_col2	row1688_col3	7233
1689	row1689_col1	row1689_col2	row1689_col3	8075
1690	row1690_col1	row1690_col2	row1690_col3	7975
1691	row1691_col1	row1691_col2	row1691_col3	1655
1692	row1692_col1	row1692_col2	row1692_col3	1903
1693	row1693_col1	row1693_col2	row1693_col3	1073
1694	row1694_col1	row1694_col2	row1694_col3	1482
1695	row1695_col1	row1695_col2	row1695_col3	3302
1696	row1696_col1	row1696_col2	row1696_col3	235
1697	row1697_col1	row1697_col2	row1697_col3	7883
1698	row1698_col1	row1698_col2	row1698_col3	1480
1699	row1699_col1	row1699_col2	row1699_col3	1509
1700	row1700_col1	row1700_col2	row1700_col3	5174
1701	row1701_col1	row1701_col2	row1701_col3	8056
1702	row1702_col1	row1702_col2	row1702_col3	115
1703	row1703_col1	row1703_col2	row1703_col3	4556
1704	row1704_col1	row1704_col2	row1704_col3	5771
1705	row1705_col1	row1705_col2	row1705_col3	9752
1706	row1706_col1	row1706_col2	row1706_col3	7838
1707	row1707_col1	row1707_col2	row1707_col3	6652
1708	row1708_col1	row1708_col2	row1708_col3	1368
1709	row1709_col1	row1709_col2	row1709_col3	6634
1710	row1710_col1	row1710_col2	row1710_col3	2345
1711	row1711_col1	row1711_col2	row1711_col3	2145
1712	row1712_col1	row1712_col2	row1712_col3	4704
1713	row1713_col1	row1713_col2	row1713_col3	6611
1714	row1714_col1	row1714_col2	row1714_col3	3628
1715	row1715_col1	row1715_col2	row1715_col3	5623
1716	row1716_col1	row1716_col2	row1716_col3	2150
1717	row1717_col1	row1717_col2	row1717_col3	9254
1718	row1718_col1	row1718_col2	row1718_col3	3933
1719	row1719_col1	row1719_col2	row1719_col3	9655
1720	row1720_col1	row1720_col2	row1720_col3	5948
1721	row1721_col1	row1721_col2	row1721_col3	7518
1722	row1722_col1	row1722_col2	row1722_col3	8708
1723	row1723_col1	row1723_col2	row1723_col3	6895
1724	row1724_col1	row1724_col2	row1724_col3	7355
1725	row1725_col1	row1725_col2	row1725_col3	5340
1726	row1726_col1	row1726_col2	row1726_col3	6125
1727	row1727_col1	row1727_col2	row1727_col3	2933
1728	row1728_col1	row1728_col2	row1728_col3	7431
1729	row1729_col1	row1729_col2	row1729_col3	3204
1730	row1730_col1	row1730_col2	row1730_col3	1906
1731	row1731_col1	row1731_col2	row1731_col3	872
1732	row1732_col1	row1732_col2	row1732_col3	1121
1733	row1733_col1	row1733_col2	row1733_col3	7421
1734	row1734_col1	row1734_col2	row1734_col3	3015
1735	row1735_col1	row1735_col2	row1735_col3	7931
1736	row1736_col1	row1736_col2	row1736_col3	7868
1737	row1737_col1	row1737_col2	row1737_col3	4824
1738	row1738_col1	row1738_col2	row1738_col3	4979
1739	row1739_col1	row1739_col2	row1739_col3	7099
1740	row1740_col1	row1740_col2	row1740_col3	5214
1741	row1741_col1	row1741_col2	row1741_col3	2473
1742	row1742_col1	row1742_col2	row1742_col3	7894
1743	row1743_col1	row1743_col2	row1743_col3	946
1744	row1744_col1	row1744_col2	row1744_col3	3380
1745	row1745_col1	row1745_col2	row1745_col3	8193
1746	row1746_col1	row1746_col2	row1746_col3	2682
1747	row1747_col1	row1747_col2	row1747_col3	2556
1748	row1748_col1	row1748_col2	row1748_col3	8828
1749	row1749_col1	row1749_col2	row1749_col3	2292
1750	row1750_col1	row1750_col2	row1750_col3	4747
1751	row1751_col1	row1751_col2	row1751_col3	6825
1752	row1752_col1	row1752_col2	row1752_col3	6570
1753	row1753_col1	row1753_col2	row1753_col3	143
1754	row1754_col1	row1754_col2	row1754_col3	3031
1755	row1755_col1	row1755_col2	row1755_col3	6455
1756	row1756_col1	row1756_col2	row1756_col3	2113
1757	row1757_col1	row1757_col2	row1757_col3	1788
1758	row1758_col1	row1758_col2	row1758_col3	1467
1759	row1759_col1	row1759_col2	row1759_col3	3038
1760	row1760_col1	row1760_col2	row1760_col3	2105
1761	row1761_col1	row1761_col2	row1761_col3	5643
1762	row1762_col1	row1762_col2	row1762_col3	3101
1763	row1763_col1	row1763_col2	row1763_col3	6341
1764	row1764_col1	row1764_col2	row1764_col3	8162
1765	row1765_col1	row1765_col2	row1765_col3	4115
1766	row1766_col1	row1766_col2	row1766_col3	168
1767	row1767_col1	row1767_col2	row1767_col3	4417
1768	row1768_col1	row1768_col2	row1768_col3	1628
1769	row1769_col1	row1769_col2	row1769_col3	9195
1770	row1770_col1	row1770_col2	row1770_col3	6372
1771	row1771_col1	row1771_col2	row1771_col3	2202
1772	row1772_col1	row1772_col2	row1772_col3	3868
1773	row1773_col1	row1773_col2	row1773_col3	4500
1774	row1774_col1	row1774_col2	row1774_col3	341
1775	row1775_col1	row1775_col2	row1775_col3	5102
1776	row1776_col1	row1776_col2	row1776_col3	1915
1777	row1777_col1	row1777_col2	row1777_col3	5886
1778	row1778_col1	row1778_col2	row1778_col3	3535
1779	row1779_col1	row1779_col2	row1779_col3	2194
1780	row1780_col1	row1780_col2	row1780_col3	6569
1781	row1781_col1	row1781_col2	row1781_col3	3584
1782	row1782_col1	row1782_col2	row1782_col3	3556
1783	row1783_col1	row1783_col2	row1783_col3	4848
1784	row1784_col1	row1784_col2	row1784_col3	2624
1785	row1785_col1	row1785_col2	row1785_col3	485
1786	row1786_col1	row1786_col2	row1786_col3	8084
1787	row1787_col1	row1787_col2	row1787_col3	8362
1788	row1788_col1	row1788_col2	row1788_col3	4078
1789	row1789_col1	row1789_col2	row1789_col3	8701
1790	row1790_col1	row1790_col2	row1790_col3	3193
1791	row1791_col1	row1791_col2	row1791_col3	5443
1792	row1792_col1	row1792_col2	row1792_col3	518
1793	row1793_col1	row1793_col2	row1793_col3	9071
1794	row1794_col1	row1794_col2	row1794_col3	9723
1795	row1795_col1	row1795_col2	row1795_col3	7384
1796	row1796_col1	row1796_col2	row1796_col3	2466
1797	row1797_col1	row1797_col2	row1797_col3	70
1798	row1798_col1	row1798_col2	row1798_col3	8399
1799	row1799_col1	row1799_col2	row1799_col3	9322
1800	row1800_col1	row1800_col2	row1800_col3	2949
1801	row1801_col1	row1801_col2	row1801_col3	1922
1802	row1802_col1	row1802_col2	row1802_col3	3110
1803	row1803_col1	row1803_col2	row1803_col3	7007
1804	row1804_col1	row1804_col2	row1804_col3	9643
1805	row1805_col1	row1805_col2	row1805_col3	7183
1806	row1806_col1	row1806_col2	row1806_col3	3779
1807	row1807_col1	row1807_col2	row1807_col3	4379
1808	row1808_col1	row1808_col2	row1808_col3	3232
1809	row1809_col1	row1809_col2	row1809_col3	4086
1810	row1810_col1	row1810_col2	row1810_col3	5475
1811	row1811_col1	row1811_col2	row1811_col3	7863
1812	row1812_col1	row1812_col2	row1812_col3	8475
1813	row1813_col1	row1813_col2	row1813_col3	1673
1814	row1814_col1	row1814_col2	row1814_col3	5247
1815	row1815_col1	row1815_col2	row1815_col3	8439
1816	row1816_col1	row1816_col2	row1816_col3	2788
1817	row1817_col1	row1817_col2	row1817_col3	2137
1818	row1818_col1	row1818_col2	row1818_col3	9180
1819	row1819_col1	row1819_col2	row1819_col3	895
1820	row1820_col1	row1820_col2	row1820_col3	4967
1821	row1821_col1	row1821_col2	row1821_col3	7504
1822	row1822_col1	row1822_col2	row1822_col3	3301
1823	row1823_col1	row1823_col2	row1823_col3	8246
1824	row1824_col1	row1824_col2	row1824_col3	1682
1825	row1825_col1	row1825_col2	row1825_col3	6225
1826	row1826_col1	row1826_col2	row1826_col3	5494
1827	row1827_col1	row1827_col2	row1827_col3	8287
1828	row1828_col1	row1828_col2	row1828_col3	7214
1829	row1829_col1	row1829_col2	row1829_col3	580
1830	row1830_col1	row1830_col2	row1830_col3	6170
1831	row1831_col1	row1831_col2	row1831_col3	7959
1832	row1832_col1	row1832_col2	row1832_col3	3268
1833	row1833_col1	row1833_col2	row1833_col3	1572
1834	row1834_col1	row1834_col2	row1834_col3	8006
1835	row1835_col1	row1835_col2	row1835_col3	3769
1836	row1836_col1	row1836_col2	row1836_col3	3382
1837	row1837_col1	row1837_col2	row1837_col3	6308
1838	row1838_col1	row1838_col2	row1838_col3	2756
1839	row1839_col1	row1839_col2	row1839_col3	370
1840	row1840_col1	row1840_col2	row1840_col3	717
1841	row1841_col1	row1841_col2	row1841_col3	7147
1842	row1842_col1	row1842_col2	row1842_col3	9925
1843	row1843_col1	row1843_col2	row1843_col3	7912
1844	row1844_col1	row1844_col2	row1844_col3	7590
1845	row1845_col1	row1845_col2	row1845_col3	3619
1846	row1846_col1	row1846_col2	row1846_col3	3299
1847	row1847_col1	row1847_col2	row1847_col3	8391
1848	row1848_col1	row1848_col2	row1848_col3	6121
1849	row1849_col1	row1849_col2	row1849_col3	2517
1850	row1850_col1	row1850_col2	row1850_col3	6194
1851	row1851_col1	row1851_col2	row1851_col3	8134
1852	row1852_col1	row1852_col2	row1852_col3	8396
1853	row1853_col1	row1853_col2	row1853_col3	8117
1854	row1854_col1	row1854_col2	row1854_col3	786
1855	row1855_col1	row1855_col2	row1855_col3	8242
1856	row1856_col1	row1856_col2	row1856_col3	1618
1857	row1857_col1	row1857_col2	row1857_col3	2058
1858	row1858_col1	row1858_col2	row1858_col3	5738
1859	row1859_col1	row1859_col2	row1859_col3	1509
1860	row1860_col1	row1860_col2	row1860_col3	1994
1861	row1861_col1	row1861_col2	row1861_col3	3500
1862	row1862_col1	row1862_col2	row1862_col3	7686
1863	row1863_col1	row1863_col2	row1863_col3	6797
1864	row1864_col1	row1864_col2	row1864_col3	4801
1865	row1865_col1	row1865_col2	row1865_col3	1615
1866	row1866_col1	row1866_col2	row1866_col3	1304
1867	row1867_col1	row1867_col2	row1867_col3	1258
1868	row1868_col1	row1868_col2	row1868_col3	4876
1869	row1869_col1	row1869_col2	row1869_col3	1517
1870	row1870_col1	row1870_col2	row1870_col3	2492
1871	row1871_col1	row1871_col2	row1871_col3	6674
1872	row1872_col1	row1872_col2	row1872_col3	425
1873	row1873_col1	row1873_col2	row1873_col3	4776
1874	row1874_col1	row1874_col2	row1874_col3	9191
1875	row1875_col1	row1875_col2	row1875_col3	8312
1876	row1876_col1	row1876_col2	row1876_col3	2151
1877	row1877_col1	row1877_col2	row1877_col3	7847
1878	row1878_col1	row1878_col2	row1878_col3	3620
1879	row1879_col1	row1879_col2	row1879_col3	7454
1880	row1880_col1	row1880_col2	row1880_col3	226
1881	row1881_col1	row1881_col2	row1881_col3	8096
1882	row1882_col1	row1882_col2	row1882_col3	6871
1883	row1883_col1	row1883_col2	row1883_col3	3231
1884	row1884_col1	row1884_col2	row1884_col3	5878
1885	row1885_col1	row1885_col2	row1885_col3	1972
1886	row1886_col1	row1886_col2	row1886_col3	3438
1887	row1887_col1	row1887_col2	row1887_col3	8671
1888	row1888_col1	row1888_col2	row1888_col3	4839
1889	row1889_col1	row1889_col2	row1889_col3	8175
1890	row1890_col1	row1890_col2	row1890_col3	3362
1891	row1891_col1	row1891_col2	row1891_col3	3499
1892	row1892_col1	row1892_col2	row1892_col3	1473
1893	row1893_col1	row1893_col2	row1893_col3	6982
1894	row1894_col1	row1894_col2	row1894_col3	1908
1895	row1895_col1	row1895_col2	row1895_col3	9222
1896	row1896_col1	row1896_col2	row1896_col3	6509
1897	row1897_col1	row1897_col2	row1897_col3	6669
1898	row1898_col1	row1898_col2	row1898_col3	2695
1899	row1899_col1	row1899_col2	row1899_col3	3740
1900	row1900_col1	row1900_col2	row1900_col3	8158
1901	row1901_col1	row1901_col2	row1901_col3	4527
1902	row1902_col1	row1902_col2	row1902_col3	7950
1903	row1903_col1	row1903_col2	row1903_col3	9285
1904	row1904_col1	row1904_col2	row1904_col3	4409
1905	row1905_col1	row1905_col2	row1905_col3	6358
1906	row1906_col1	row1906_col2	row1906_col3	4207
1907	row1907_col1	row1907_col2	row1907_col3	7731
1908	row1908_col1	row1908_col2	row1908_col3	6811
1909	row1909_col1	row1909_col2	row1909_col3	9931
1910	row1910_col1	row1910_col2	row1910_col3	8459
1911	row1911_col1	row1911_col2	row1911_col3	888
1912	row1912_col1	row1912_col2	row1912_col3	4361
1913	row1913_col1	row1913_col2	row1913_col3	7434
1914	row1914_col1	row1914_col2	row1914_col3	2564
1915	row1915_col1	row1915_col2	row1915_col3	388
1916	row1916_col1	row1916_col2	row1916_col3	6202
1917	row1917_col1	row1917_col2	row1917_col3	767
1918	row1918_col1	row1918_col2	row1918_col3	7691
1919	row1919_col1	row1919_col2	row1919_col3	5468
1920	row1920_col1	row1920_col2	row1920_col3	4267
1921	row1921_col1	row1921_col2	row1921_col3	986
1922	row1922_col1	row1922_col2	row1922_col3	1326
1923	row1923_col1	row1923_col2	row1923_col3	9648
1924	row1924_col1	row1924_col2	row1924_col3	447
1925	row1925_col1	row1925_col2	row1925_col3	2403
1926	row1926_col1	row1926_col2	row1926_col3	5461
1927	row1927_col1	row1927_col2	row1927_col3	7189
1928	row1928_col1	row1928_col2	row1928_col3	7167
1929	row1929_col1	row1929_col2	row1929_col3	9237
1930	row1930_col1	row1930_col2	row1930_col3	880
1931	row1931_col1	row1931_col2	row1931_col3	6983
1932	row1932_col1	row1932_col2	row1932_col3	1392
1933	row1933_col1	row1933_col2	row1933_col3	4642
1934	row1934_col1	row1934_col2	row1934_col3	3412
1935	row1935_col1	row1935_col2	row1935_col3	7786
1936	row1936_col1	row1936_col2	row1936_col3	5782
1937	row1937_col1	row1937_col2	row1937_col3	1273
1938	row1938_col1	row1938_col2	row1938_col3	2817
1939	row1939_col1	row1939_col2	row1939_col3	6523
1940	row1940_col1	row1940_col2	row1940_col3	4631
1941	row1941_col1	row1941_col2	row1941_col3	6781
1942	row1942_col1	row1942_col2	row1942_col3	11
1943	row1943_col1	row1943_col2	row1943_col3	8796
1944	row1944_col1	row1944_col2	row1944_col3	5647
1945	row1945_col1	row1945_col2	row1945_col3	2851
1946	row1946_col1	row1946_col2	row1946_col3	529
1947	row1947_col1	row1947_col2	row1947_col3	6434
1948	row1948_col1	row1948_col2	row1948_col3	8611
1949	row1949_col1	row1949_col2	row1949_col3	3431
1950	row1950_col1	row1950_col2	row1950_col3	5159
1951	row1951_col1	row1951_col2	row1951_col3	5630
1952	row1952_col1	row1952_col2	row1952_col3	7833
1953	row1953_col1	row1953_col2	row1953_col3	1175
1954	row1954_col1	row1954_col2	row1954_col3	2712
1955	row1955_col1	row1955_col2	row1955_col3	8451
1956	row1956_col1	row1956_col2	row1956_col3	5937
1957	row1957_col1	row1957_col2	row1957_col3	2755
1958	row1958_col1	row1958_col2	row1958_col3	9882
1959	row1959_col1	row1959_col2	row1959_col3	1851
1960	row1960_col1	row1960_col2	row1960_col3	2320
1961	row1961_col1	row1961_col2	row1961_col3	1867
1962	row1962_col1	row1962_col2	row1962_col3	4932
1963	row1963_col1	row1963_col2	row1963_col3	8327
1964	row1964_col1	row1964_col2	row1964_col3	4494
1965	row1965_col1	row1965_col2	row1965_col3	7939
1966	row1966_col1	row1966_col2	row1966_col3	9913
1967	row1967_col1	row1967_col2	row1967_col3	4814
1968	row1968_col1	row1968_col2	row1968_col3	4308
1969	row1969_col1	row1969_col2	row1969_col3	9180
1970	row1970_col1	row1970_col2	row1970_col3	4808
1971	row1971_col1	row1971_col2	row1971_col3	537
1972	row1972_col1	row1972_col2	row1972_col3	6054
1973	row1973_col1	row1973_col2	row1973_col3	8070
1974	row1974_col1	row1974_col2	row1974_col3	550
1975	row1975_col1	row1975_col2	row1975_col3	1570
1976	row1976_col1	row1976_col2	row1976_col3	1206
1977	row1977_col1	row1977_col2	row1977_col3	9281
1978	row1978_col1	row1978_col2	row1978_col3	5389
1979	row1979_col1	row1979_col2	row1979_col3	2903
1980	row1980_col1	row1980_col2	row1980_col3	625
1981	row1981_col1	row1981_col2	row1981_col3	3926
1982	row1982_col1	row1982_col2	row1982_col3	875
1983	row1983_col1	row1983_col2	row1983_col3	7898
1984	row1984_col1	row1984_col2	row1984_col3	1724
1985	row1985_col1	row1985_col2	row1985_col3	6392
1986	row1986_col1	row1986_col2	row1986_col3	2243
1987	row1987_col1	row1987_col2	row1987_col3	5424
1988	row1988_col1	row1988_col2	row1988_col3	5634
1989	row1989_col1	row1989_col2	row1989_col3	5202
1990	row1990_col1	row1990_col2	row1990_col3	2164
1991	row1991_col1	row1991_col2	row1991_col3	7454
1992	row1992_col1	row1992_col2	row1992_col3	2538
1993	row1993_col1	row1993_col2	row1993_col3	9994
1994	row1994_col1	row1994_col2	row1994_col3	2204
1995	row1995_col1	row1995_col2	row1995_col3	1231
1996	row1996_col1	row1996_col2	row1996_col3	8949
1997	row1997_col1	row1997_col2	row1997_col3	6506
1998	row1998_col1	row1998_col2	row1998_col3	7870
1999	row1999_col1	row1999_col2	row1999_col3	6918
2000	row2000_col1	row2000_col2	row2000_col3	1374
2001	row2001_col1	row2001_col2	row2001_col3	3834
2002	row2002_col1	row2002_col2	row2002_col3	2022
2003	row2003_col1	row2003_col2	row2003_col3	1547
2004	row2004_col1	row2004_col2	row2004_col3	4980
2005	row2005_col1	row2005_col2	row2005_col3	1145
2006	row2006_col1	row2006_col2	row2006_col3	2930
2007	row2007_col1	row2007_col2	row2007_col3	2996
2008	row2008_col1	row2008_col2	row2008_col3	9809
2009	row2009_col1	row2009_col2	row2009_col3	2449
2010	row2010_col1	row2010_col2	row2010_col3	9455
2011	row2011_col1	row2011_col2	row2011_col3	1915
2012	row2012_col1	row2012_col2	row2012_col3	9629
2013	row2013_col1	row2013_col2	row2013_col3	8936
2014	row2014_col1	row2014_col2	row2014_col3	9048
2015	row2015_col1	row2015_col2	row2015_col3	1205
2016	row2016_col1	row2016_col2	row2016_col3	7596
2017	row2017_col1	row2017_col2	row2017_col3	9063
2018	row2018_col1	row2018_col2	row2018_col3	8257
2019	row2019_col1	row2019_col2	row2019_col3	1122
2020	row2020_col1	row2020_col2	row2020_col3	9476
2021	row2021_col1	row2021_col2	row2021_col3	2085
2022	row2022_col1	row2022_col2	row2022_col3	3977
2023	row2023_col1	row2023_col2	row2023_col3	9443
2024	row2024_col1	row2024_col2	row2024_col3	1135
2025	row2025_col1	row2025_col2	row2025_col3	9592
2026	row2026_col1	row2026_col2	row2026_col3	5825
2027	row2027_col1	row2027_col2	row2027_col3	5467
2028	row2028_col1	row2028_col2	row2028_col3	4688
2029	row2029_col1	row2029_col2	row2029_col3	4286
2030	row2030_col1	row2030_col2	row2030_col3	5635
2031	row2031_col1	row2031_col2	row2031_col3	4359
2032	row2032_col1	row2032_col2	row2032_col3	8607
2033	row2033_col1	row2033_col2	row2033_col3	1750
2034	row2034_col1	row2034_col2	row2034_col3	2042
2035	row2035_col1	row2035_col2	row2035_col3	4435
2036	row2036_col1	row2036_col2	row2036_col3	439
2037	row2037_col1	row2037_col2	row2037_col3	4807
