id	col1	col2	col3	random
1836	row1836_col1	row1836_col2	row1836_col3	644
1837	row1837_col1	row1837_col2	row1837_col3	7411
1838	row1838_col1	row1838_col2	row1838_col3	2843
1839	row1839_col1	row1839_col2	row1839_col3	8001
1840	row1840_col1	row1840_col2	row1840_col3	1239
1841	row1841_col1	row1841_col2	row1841_col3	771
1842	row1842_col1	row1842_col2	row1842_col3	2262
1843	row1843_col1	row1843_col2	row1843_col3	3602
1844	row1844_col1	row1844_col2	row1844_col3	2106
1845	row1845_col1	row1845_col2	row1845_col3	5636
1846	row1846_col1	row1846_col2	row1846_col3	4746
1847	row1847_col1	row1847_col2	row1847_col3	3948
1848	row1848_col1	row1848_col2	row1848_col3	5685
1849	row1849_col1	row1849_col2	row1849_col3	1993
1850	row1850_col1	row1850_col2	row1850_col3	6897
1851	row1851_col1	row1851_col2	row1851_col3	1149
1852	row1852_col1	row1852_col2	row1852_col3	2686
1853	row1853_col1	row1853_col2	row1853_col3	1727
1854	row1854_col1	row1854_col2	row1854_col3	4640
1855	row1855_col1	row1855_col2	row1855_col3	8516
1856	row1856_col1	row1856_col2	row1856_col3	2932
1857	row1857_col1	row1857_col2	row1857_col3	4704
1858	row1858_col1	row1858_col2	row1858_col3	8733
1859	row1859_col1	row1859_col2	row1859_col3	3705
1860	row1860_col1	row1860_col2	row1860_col3	5231
1861	row1861_col1	row1861_col2	row1861_col3	8414
1862	row1862_col1	row1862_col2	row1862_col3	4761
1863	row1863_col1	row1863_col2	row1863_col3	8030
1864	row1864_col1	row1864_col2	row1864_col3	6156
1865	row1865_col1	row1865_col2	row1865_col3	2755
1866	row1866_col1	row1866_col2	row1866_col3	2043
1867	row1867_col1	row1867_col2	row1867_col3	1422
1868	row1868_col1	row1868_col2	row1868_col3	9294
1869	row1869_col1	row1869_col2	row1869_col3	3734
1870	row1870_col1	row1870_col2	row1870_col3	7020
1871	row1871_col1	row1871_col2	row1871_col3	6900
1872	row1872_col1	row1872_col2	row1872_col3	8915
1873	row1873_col1	row1873_col2	row1873_col3	9818
1874	row1874_col1	row1874_col2	row1874_col3	1246
1875	row1875_col1	row1875_col2	row1875_col3	2104
1876	row1876_col1	row1876_col2	row1876_col3	7527
1877	row1877_col1	row1877_col2	row1877_col3	1746
1878	row1878_col1	row1878_col2	row1878_col3	5754
1879	row1879_col1	row1879_col2	row1879_col3	6329
1880	row1880_col1	row1880_col2	row1880_col3	1262
1881	row1881_col1	row1881_col2	row1881_col3	6517
1882	row1882_col1	row1882_col2	row1882_col3	6960
1883	row1883_col1	row1883_col2	row1883_col3	1347
1884	row1884_col1	row1884_col2	row1884_col3	3573
1885	row1885_col1	row1885_col2	row1885_col3	792
1886	row1886_col1	row1886_col2	row1886_col3	519
1887	row1887_col1	row1887_col2	row1887_col3	8415
1888	row1888_col1	row1888_col2	row1888_col3	852
1889	row1889_col1	row1889_col2	row1889_col3	6764
1890	row1890_col1	row1890_col2	row1890_col3	5281
1891	row1891_col1	row1891_col2	row1891_col3	9843
1892	row1892_col1	row1892_col2	row1892_col3	5271
1893	row1893_col1	row1893_col2	row1893_col3	6420
1894	row1894_col1	row1894_col2	row1894_col3	203
1895	row1895_col1	row1895_col2	row1895_col3	4236
1896	row1896_col1	row1896_col2	row1896_col3	354
1897	row1897_col1	row1897_col2	row1897_col3	405
1898	row1898_col1	row1898_col2	row1898_col3	1001
1899	row1899_col1	row1899_col2	row1899_col3	6072
1900	row1900_col1	row1900_col2	row1900_col3	8141
1901	row1901_col1	row1901_col2	row1901_col3	3488
1902	row1902_col1	row1902_col2	row1902_col3	5530
1903	row1903_col1	row1903_col2	row1903_col3	8756
1904	row1904_col1	row1904_col2	row1904_col3	8666
1905	row1905_col1	row1905_col2	row1905_col3	6855
1906	row1906_col1	row1906_col2	row1906_col3	9960
1907	row1907_col1	row1907_col2	row1907_col3	7925
1908	row1908_col1	row1908_col2	row1908_col3	7645
1909	row1909_col1	row1909_col2	row1909_col3	2239
1910	row1910_col1	row1910_col2	row1910_col3	2920
1911	row1911_col1	row1911_col2	row1911_col3	2780
1912	row1912_col1	row1912_col2	row1912_col3	939
1913	row1913_col1	row1913_col2	row1913_col3	8505
1914	row1914_col1	row1914_col2	row1914_col3	2139
1915	row1915_col1	row1915_col2	row1915_col3	9962
1916	row1916_col1	row1916_col2	row1916_col3	3203
1917	row1917_col1	row1917_col2	row1917_col3	2966
1918	row1918_col1	row1918_col2	row1918_col3	2513
1919	row1919_col1	row1919_col2	row1919_col3	9250
1920	row1920_col1	row1920_col2	row1920_col3	6086
1921	row1921_col1	row1921_col2	row1921_col3	12
1922	row1922_col1	row1922_col2	row1922_col3	6370
1923	row1923_col1	row1923_col2	row1923_col3	7107
1924	row1924_col1	row1924_col2	row1924_col3	5263
1925	row1925_col1	row1925_col2	row1925_col3	598
1926	row1926_col1	row1926_col2	row1926_col3	3373
1927	row1927_col1	row1927_col2	row1927_col3	3571
1928	row1928_col1	row1928_col2	row1928_col3	5437
1929	row1929_col1	row1929_col2	row1929_col3	5488
1930	row1930_col1	row1930_col2	row1930_col3	4075
1931	row1931_col1	row1931_col2	row1931_col3	1197
1932	row1932_col1	row1932_col2	row1932_col3	2531
1933	row1933_col1	row1933_col2	row1933_col3	1995
1934	row1934_col1	row1934_col2	row1934_col3	5765
1935	row1935_col1	row1935_col2	row1935_col3	5687
1936	row1936_col1	row1936_col2	row1936_col3	6227
1937	row1937_col1	row1937_col2	row1937_col3	5932
1938	row1938_col1	row1938_col2	row1938_col3	3902
1939	row1939_col1	row1939_col2	row1939_col3	9244
1940	row1940_col1	row1940_col2	row1940_col3	2554
1941	row1941_col1	row1941_col2	row1941_col3	1999
1942	row1942_col1	row1942_col2	row1942_col3	4964
1943	row1943_col1	row1943_col2	row1943_col3	3034
1944	row1944_col1	row1944_col2	row1944_col3	4271
1945	row1945_col1	row1945_col2	row1945_col3	8024
1946	row1946_col1	row1946_col2	row1946_col3	2940
1947	row1947_col1	row1947_col2	row1947_col3	7151
1948	row1948_col1	row1948_col2	row1948_col3	487
1949	row1949_col1	row1949_col2	row1949_col3	8739
1950	row1950_col1	row1950_col2	row1950_col3	5049
1951	row1951_col1	row1951_col2	row1951_col3	2778
1952	row1952_col1	row1952_col2	row1952_col3	1633
1953	row1953_col1	row1953_col2	row1953_col3	2853
1954	row1954_col1	row1954_col2	row1954_col3	8723
1955	row1955_col1	row1955_col2	row1955_col3	4183
1956	row1956_col1	row1956_col2	row1956_col3	2682
1957	row1957_col1	row1957_col2	row1957_col3	7741
1958	row1958_col1	row1958_col2	row1958_col3	4363
1959	row1959_col1	row1959_col2	row1959_col3	8736
1960	row1960_col1	row1960_col2	row1960_col3	6921
1961	row1961_col1	row1961_col2	row1961_col3	8465
1962	row1962_col1	row1962_col2	row1962_col3	495
1963	row1963_col1	row1963_col2	row1963_col3	4285
1964	row1964_col1	row1964_col2	row1964_col3	6710
1965	row1965_col1	row1965_col2	row1965_col3	2952
1966	row1966_col1	row1966_col2	row1966_col3	1913
1967	row1967_col1	row1967_col2	row1967_col3	1310
1968	row1968_col1	row1968_col2	row1968_col3	4043
1969	row1969_col1	row1969_col2	row1969_col3	924
1970	row1970_col1	row1970_col2	row1970_col3	2780
1971	row1971_col1	row1971_col2	row1971_col3	5281
1972	row1972_col1	row1972_col2	row1972_col3	7599
1973	row1973_col1	row1973_col2	row1973_col3	4106
1974	row1974_col1	row1974_col2	row1974_col3	6132
1975	row1975_col1	row1975_col2	row1975_col3	7473
1976	row1976_col1	row1976_col2	row1976_col3	8500
1977	row1977_col1	row1977_col2	row1977_col3	4183
1978	row1978_col1	row1978_col2	row1978_col3	5502
1979	row1979_col1	row1979_col2	row1979_col3	1298
1980	row1980_col1	row1980_col2	row1980_col3	1661
1981	row1981_col1	row1981_col2	row1981_col3	7142
1982	row1982_col1	row1982_col2	row1982_col3	1903
1983	row1983_col1	row1983_col2	row1983_col3	2885
1984	row1984_col1	row1984_col2	row1984_col3	554
1985	row1985_col1	row1985_col2	row1985_col3	535
1986	row1986_col1	row1986_col2	row1986_col3	7152
1987	row1987_col1	row1987_col2	row1987_col3	4622
1988	row1988_col1	row1988_col2	row1988_col3	9319
1989	row1989_col1	row1989_col2	row1989_col3	7990
1990	row1990_col1	row1990_col2	row1990_col3	7669
1991	row1991_col1	row1991_col2	row1991_col3	5249
1992	row1992_col1	row1992_col2	row1992_col3	726
1993	row1993_col1	row1993_col2	row1993_col3	1716
1994	row1994_col1	row1994_col2	row1994_col3	4749
1995	row1995_col1	row1995_col2	row1995_col3	7813
1996	row1996_col1	row1996_col2	row1996_col3	2283
1997	row1997_col1	row1997_col2	row1997_col3	9563
1998	row1998_col1	row1998_col2	row1998_col3	3196
1999	row1999_col1	row1999_col2	row1999_col3	8629
2000	row2000_col1	row2000_col2	row2000_col3	4465
2001	row2001_col1	row2001_col2	row2001_col3	9192
2002	row2002_col1	row2002_col2	row2002_col3	5415
2003	row2003_col1	row2003_col2	row2003_col3	9626
2004	row2004_col1	row2004_col2	row2004_col3	7563
2005	row2005_col1	row2005_col2	row2005_col3	4392
2006	row2006_col1	row2006_col2	row2006_col3	4230
2007	row2007_col1	row2007_col2	row2007_col3	8355
2008	row2008_col1	row2008_col2	row2008_col3	3394
2009	row2009_col1	row2009_col2	row2009_col3	5592
2010	row2010_col1	row2010_col2	row2010_col3	1393
2011	row2011_col1	row2011_col2	row2011_col3	405
2012	row2012_col1	row2012_col2	row2012_col3	5341
2013	row2013_col1	row2013_col2	row2013_col3	4707
2014	row2014_col1	row2014_col2	row2014_col3	2233
2015	row2015_col1	row2015_col2	row2015_col3	2030
2016	row2016_col1	row2016_col2	row2016_col3	2618
2017	row2017_col1	row2017_col2	row2017_col3	419
2018	row2018_col1	row2018_col2	row2018_col3	2106
2019	row2019_col1	row2019_col2	row2019_col3	3664
2020	row2020_col1	row2020_col2	row2020_col3	4846
2021	row2021_col1	row2021_col2	row2021_col3	6681
2022	row2022_col1	row2022_col2	row2022_col3	2739
2023	row2023_col1	row2023_col2	row2023_col3	3515
2024	row2024_col1	row2024_col2	row2024_col3	5236
2025	row2025_col1	row2025_col2	row2025_col3	2365
2026	row2026_col1	row2026_col2	row2026_col3	8557
2027	row2027_col1	row2027_col2	row2027_col3	5894
2028	row2028_col1	row2028_col2	row2028_col3	5
2029	row2029_col1	row2029_col2	row2029_col3	5517
2030	row2030_col1	row2030_col2	row2030_col3	688
2031	row2031_col1	row2031_col2	row2031_col3	3933
2032	row2032_col1	row2032_col2	row2032_col3	1698
2033	row2033_col1	row2033_col2	row2033_col3	8128
2034	row2034_col1	row2034_col2	row2034_col3	6927
2035	row2035_col1	row2035_col2	row2035_col3	3015
2036	row2036_col1	row2036_col2	row2036_col3	2975
2037	row2037_col1	row2037_col2	row2037_col3	5868
2038	row2038_col1	row2038_col2	row2038_col3	466
2039	row2039_col1	row2039_col2	row2039_col3	4861
2040	row2040_col1	row2040_col2	row2040_col3	4962
2041	row2041_col1	row2041_col2	row2041_col3	9779
2042	row2042_col1	row2042_col2	row2042_col3	481
2043	row2043_col1	row2043_col2	row2043_col3	5299
2044	row2044_col1	row2044_col2	row2044_col3	79
2045	row2045_col1	row2045_col2	row2045_col3	6424
2046	row2046_col1	row2046_col2	row2046_col3	5826
2047	row2047_col1	row2047_col2	row2047_col3	3000
2048	row2048_col1	row2048_col2	row2048_col3	8304
2049	row2049_col1	row2049_col2	row2049_col3	8367
2050	row2050_col1	row2050_col2	row2050_col3	2599
2051	row2051_col1	row2051_col2	row2051_col3	1879
2052	row2052_col1	row2052_col2	row2052_col3	9856
2053	row2053_col1	row2053_col2	row2053_col3	1516
2054	row2054_col1	row2054_col2	row2054_col3	6801
2055	row2055_col1	row2055_col2	row2055_col3	1133
2056	row2056_col1	row2056_col2	row2056_col3	833
2057	row2057_col1	row2057_col2	row2057_col3	3451
2058	row2058_col1	row2058_col2	row2058_col3	7714
2059	row2059_col1	row2059_col2	row2059_col3	7002
2060	row2060_col1	row2060_col2	row2060_col3	8920
2061	row2061_col1	row2061_col2	row2061_col3	9787
2062	row2062_col1	row2062_col2	row2062_col3	931
2063	row2063_col1	row2063_col2	row2063_col3	4000
2064	row2064_col1	row2064_col2	row2064_col3	7682
2065	row2065_col1	row2065_col2	row2065_col3	4773
2066	row2066_col1	row2066_col2	row2066_col3	4426
2067	row2067_col1	row2067_col2	row2067_col3	7634
2068	row2068_col1	row2068_col2	row2068_col3	7034
2069	row2069_col1	row2069_col2	row2069_col3	9302
2070	row2070_col1	row2070_col2	row2070_col3	7472
2071	row2071_col1	row2071_col2	row2071_col3	3842
2072	row2072_col1	row2072_col2	row2072_col3	9393
2073	row2073_col1	row2073_col2	row2073_col3	8990
2074	row2074_col1	row2074_col2	row2074_col3	5948
2075	row2075_col1	row2075_col2	row2075_col3	6730
2076	row2076_col1	row2076_col2	row2076_col3	4634
2077	row2077_col1	row2077_col2	row2077_col3	5072
2078	row2078_col1	row2078_col2	row2078_col3	9594
2079	row2079_col1	row2079_col2	row2079_col3	806
2080	row2080_col1	row2080_col2	row2080_col3	173
2081	row2081_col1	row2081_col2	row2081_col3	2829
2082	row2082_col1	row2082_col2	row2082_col3	394
2083	row2083_col1	row2083_col2	row2083_col3	5140
2084	row2084_col1	row2084_col2	row2084_col3	7550
2085	row2085_col1	row2085_col2	row2085_col3	9457
2086	row2086_col1	row2086_col2	row2086_col3	8642
2087	row2087_col1	row2087_col2	row2087_col3	1813
2088	row2088_col1	row2088_col2	row2088_col3	7661
2089	row2089_col1	row2089_col2	row2089_col3	3962
2090	row2090_col1	row2090_col2	row2090_col3	5523
2091	row2091_col1	row2091_col2	row2091_col3	6025
2092	row2092_col1	row2092_col2	row2092_col3	2211
2093	row2093_col1	row2093_col2	row2093_col3	6363
2094	row2094_col1	row2094_col2	row2094_col3	1116
2095	row2095_col1	row2095_col2	row2095_col3	1802
2096	row2096_col1	row2096_col2	row2096_col3	3212
2097	row2097_col1	row2097_col2	row2097_col3	4122
2098	row2098_col1	row2098_col2	row2098_col3	1867
2099	row2099_col1	row2099_col2	row2099_col3	170
2100	row2100_col1	row2100_col2	row2100_col3	1516
2101	row2101_col1	row2101_col2	row2101_col3	2759
2102	row2102_col1	row2102_col2	row2102_col3	795
2103	row2103_col1	row2103_col2	row2103_col3	8903
2104	row2104_col1	row2104_col2	row2104_col3	327
2105	row2105_col1	row2105_col2	row2105_col3	4688
2106	row2106_col1	row2106_col2	row2106_col3	5110
2107	row2107_col1	row2107_col2	row2107_col3	6987
2108	row2108_col1	row2108_col2	row2108_col3	9636
2109	row2109_col1	row2109_col2	row2109_col3	7255
2110	row2110_col1	row2110_col2	row2110_col3	6187
2111	row2111_col1	row2111_col2	row2111_col3	5602
2112	row2112_col1	row2112_col2	row2112_col3	5517
2113	row2113_col1	row2113_col2	row2113_col3	4697
2114	row2114_col1	row2114_col2	row2114_col3	2247
2115	row2115_col1	row2115_col2	row2115_col3	6107
2116	row2116_col1	row2116_col2	row2116_col3	6371
2117	row2117_col1	row2117_col2	row2117_col3	1928
2118	row2118_col1	row2118_col2	row2118_col3	9540
2119	row2119_col1	row2119_col2	row2119_col3	453
2120	row2120_col1	row2120_col2	row2120_col3	8509
2121	row2121_col1	row2121_col2	row2121_col3	9214
2122	row2122_col1	row2122_col2	row2122_col3	6104
2123	row2123_col1	row2123_col2	row2123_col3	857
2124	row2124_col1	row2124_col2	row2124_col3	558
2125	row2125_col1	row2125_col2	row2125_col3	9625
2126	row2126_col1	row2126_col2	row2126_col3	1204
2127	row2127_col1	row2127_col2	row2127_col3	2252
2128	row2128_col1	row2128_col2	row2128_col3	7833
2129	row2129_col1	row2129_col2	row2129_col3	6204
2130	row2130_col1	row2130_col2	row2130_col3	613
2131	row2131_col1	row2131_col2	row2131_col3	3371
2132	row2132_col1	row2132_col2	row2132_col3	8459
2133	row2133_col1	row2133_col2	row2133_col3	653
2134	row2134_col1	row2134_col2	row2134_col3	8020
2135	row2135_col1	row2135_col2	row2135_col3	3526
2136	row2136_col1	row2136_col2	row2136_col3	458
2137	row2137_col1	row2137_col2	row2137_col3	2202
2138	row2138_col1	row2138_col2	row2138_col3	3383
2139	row2139_col1	row2139_col2	row2139_col3	8639
2140	row2140_col1	row2140_col2	row2140_col3	5382
2141	row2141_col1	row2141_col2	row2141_col3	5493
2142	row2142_col1	row2142_col2	row2142_col3	9882
2143	row2143_col1	row2143_col2	row2143_col3	3635
2144	row2144_col1	row2144_col2	row2144_col3	1921
2145	row2145_col1	row2145_col2	row2145_col3	7402
2146	row2146_col1	row2146_col2	row2146_col3	1830
2147	row2147_col1	row2147_col2	row2147_col3	7258
2148	row2148_col1	row2148_col2	row2148_col3	7526
2149	row2149_col1	row2149_col2	row2149_col3	4779
2150	row2150_col1	row2150_col2	row2150_col3	1739
2151	row2151_col1	row2151_col2	row2151_col3	8502
2152	row2152_col1	row2152_col2	row2152_col3	1862
2153	row2153_col1	row2153_col2	row2153_col3	1038
2154	row2154_col1	row2154_col2	row2154_col3	9193
2155	row2155_col1	row2155_col2	row2155_col3	4421
2156	row2156_col1	row2156_col2	row2156_col3	897
2157	row2157_col1	row2157_col2	row2157_col3	2937
2158	row2158_col1	row2158_col2	row2158_col3	2253
2159	row2159_col1	row2159_col2	row2159_col3	8817
2160	row2160_col1	row2160_col2	row2160_col3	7641
2161	row2161_col1	row2161_col2	row2161_col3	2138
2162	row2162_col1	row2162_col2	row2162_col3	1265
2163	row2163_col1	row2163_col2	row2163_col3	6950
2164	row2164_col1	row2164_col2	row2164_col3	5775
2165	row2165_col1	row2165_col2	row2165_col3	4893
2166	row2166_col1	row2166_col2	row2166_col3	8811
2167	row2167_col1	row2167_col2	row2167_col3	5449
2168	row2168_col1	row2168_col2	row2168_col3	7561
2169	row2169_col1	row2169_col2	row2169_col3	9886
2170	row2170_col1	row2170_col2	row2170_col3	3965
2171	row2171_col1	row2171_col2	row2171_col3	5172
2172	row2172_col1	row2172_col2	row2172_col3	2832
2173	row2173_col1	row2173_col2	row2173_col3	6046
2174	row2174_col1	row2174_col2	row2174_col3	7019
2175	row2175_col1	row2175_col2	row2175_col3	1427
2176	row2176_col1	row2176_col2	row2176_col3	7669
2177	row2177_col1	row2177_col2	row2177_col3	298
2178	row2178_col1	row2178_col2	row2178_col3	2720
2179	row2179_col1	row2179_col2	row2179_col3	1277
2180	row2180_col1	row2180_col2	row2180_col3	2598
2181	row2181_col1	row2181_col2	row2181_col3	6829
2182	row2182_col1	row2182_col2	row2182_col3	9342
2183	row2183_col1	row2183_col2	row2183_col3	3907
2184	row2184_col1	row2184_col2	row2184_col3	7784
2185	row2185_col1	row2185_col2	row2185_col3	1408
2186	row2186_col1	row2186_col2	row2186_col3	282
2187	row2187_col1	row2187_col2	row2187_col3	2912
2188	row2188_col1	row2188_col2	row2188_col3	286
2189	row2189_col1	row2189_col2	row2189_col3	8655
2190	row2190_col1	row2190_col2	row2190_col3	8015
2191	row2191_col1	row2191_col2	row2191_col3	9762
2192	row2192_col1	row2192_col2	row2192_col3	2180
2193	row2193_col1	row2193_col2	row2193_col3	1871
2194	row2194_col1	row2194_col2	row2194_col3	628
2195	row2195_col1	row2195_col2	row2195_col3	8897
2196	row2196_col1	row2196_col2	row2196_col3	3431
2197	row2197_col1	row2197_col2	row2197_col3	5921
2198	row2198_col1	row2198_col2	row2198_col3	7554
2199	row2199_col1	row2199_col2	row2199_col3	9237
2200	row2200_col1	row2200_col2	row2200_col3	5444
2201	row2201_col1	row2201_col2	row2201_col3	5883
2202	row2202_col1	row2202_col2	row2202_col3	8256
2203	row2203_col1	row2203_col2	row2203_col3	7557
2204	row2204_col1	row2204_col2	row2204_col3	9826
2205	row2205_col1	row2205_col2	row2205_col3	4767
2206	row2206_col1	row2206_col2	row2206_col3	4031
2207	row2207_col1	row2207_col2	row2207_col3	8811
2208	row2208_col1	row2208_col2	row2208_col3	6654
2209	row2209_col1	row2209_col2	row2209_col3	3428
2210	row2210_col1	row2210_col2	row2210_col3	212
2211	row2211_col1	row2211_col2	row2211_col3	5906
2212	row2212_col1	row2212_col2	row2212_col3	5792
2213	row2213_col1	row2213_col2	row2213_col3	5284
2214	row2214_col1	row2214_col2	row2214_col3	4227
2215	row2215_col1	row2215_col2	row2215_col3	1189
2216	row2216_col1	row2216_col2	row2216_col3	5960
2217	row2217_col1	row2217_col2	row2217_col3	4071
2218	row2218_col1	row2218_col2	row2218_col3	4296
2219	row2219_col1	row2219_col2	row2219_col3	9362
2220	row2220_col1	row2220_col2	row2220_col3	2373
2221	row2221_col1	row2221_col2	row2221_col3	643
2222	row2222_col1	row2222_col2	row2222_col3	1007
2223	row2223_col1	row2223_col2	row2223_col3	9713
2224	row2224_col1	row2224_col2	row2224_col3	839
2225	row2225_col1	row2225_col2	row2225_col3	7495
2226	row2226_col1	row2226_col2	row2226_col3	4241
2227	row2227_col1	row2227_col2	row2227_col3	2290
2228	row2228_col1	row2228_col2	row2228_col3	5927
2229	row2229_col1	row2229_col2	row2229_col3	8061
2230	row2230_col1	row2230_col2	row2230_col3	4473
2231	row2231_col1	row2231_col2	row2231_col3	2318
2232	row2232_col1	row2232_col2	row2232_col3	1799
2233	row2233_col1	row2233_col2	row2233_col3	6537
2234	row2234_col1	row2234_col2	row2234_col3	5287
2235	row2235_col1	row2235_col2	row2235_col3	8832
2236	row2236_col1	row2236_col2	row2236_col3	1756
